"x" "y" "cell" "GD_mean" "nb_species" "nb_indv_mean" "cloMeanVal" "bathyVal" "O2" "SST" "regions"
-0.0453417839117846 0.517719727401166 6127 0.431374771066238 13 -0.304394097839626 -0.48285675671472 -1.00267693615224 -0.206322127809907 0.139357579548693 "atlantic"
-0.0453417839117846 0.56944132196476 6128 -0.119226844557221 55 -0.168961073022482 -0.188746551481968 0.200694065636137 -0.206322127809907 0.0697217684940075 "atlantic"
-0.0453417839117846 0.621162916528353 6129 -0.0178574350093475 42 0.123177310336317 -0.228703173713486 0.0850208257789966 -0.206322127809907 -0.0565601129962792 "atlantic"
-0.0453417839117846 0.672884511091947 6130 0.942601703701255 18 -0.393146862452068 -0.185419263888584 0.160936869929606 -0.206322127809907 -0.158247128793847 "atlantic"
-0.0453417839117846 0.828049294782728 6133 -0.810356027976309 3 7.433136079698 -0.414698457758626 0.334431040362827 0.22534207380487 -0.397182420336792 "atlantic"
-0.0453417839117846 1.24182205129148 6141 -1.93320144511724 3 -0.573860322928001 -0.431363982607639 -0.186595068065248 2.17278431083378 -1.75335541793086 "atlantic"
-0.0237571325287403 0.465998132837572 6200 0.0341533029862655 4 -0.386196344741455 -0.473174871767795 0.0972039884500174 -0.206322127809907 0.181253339869673 "atlantic"
-0.0237571325287403 0.517719727401166 6201 0.345810869788443 41 -0.134451983759501 -0.324859006321199 0.216077104269074 -0.206322127809907 0.147804846074257 "atlantic"
-0.00217248114569602 0.465998132837572 6274 0.21683196171182 4 0.114240930422671 -0.439191494876405 0.844648360064114 -0.206322127809907 0.192241296638745 "atlantic"
-0.00217248114569602 0.517719727401166 6275 1.40320133638597 3 -0.490454110400648 -0.354979837111181 0.415472651123638 -0.205687949803645 0.17769236836895 "atlantic"
-0.00217248114569602 0.672884511091947 6278 0.888962126686668 19 -0.44216630314797 -0.270738115237525 1.00805287561552 -0.206322127809907 -0.188715401914863 "atlantic"
-0.00217248114569602 0.828049294782728 6281 -1.18207758978982 3 0.00998316476347725 -0.232463862231901 0.438297857651123 0.20890277572533 -0.405262963254557 "atlantic"
-0.00217248114569602 0.879770889346321 6282 0.510472191114257 9 -0.35144375618839 0.127977341183937 0.478709794503729 0.498892094220287 -0.527772822991387 "atlantic"
-0.00217248114569602 0.931492483909915 6283 -2.19897995718901 6 -0.407047897873292 0.404158282920277 0.478278810448848 0.638169156241759 -0.642361824818464 "atlantic"
-0.00217248114569602 1.24182205129148 6289 -0.621953371611391 3 -0.323641685345939 -0.416817065933219 -1.07455455007636 2.09977325973076 -1.73559281364312 "atlantic"
0.0194121702373483 -1.3959792714518 6312 0.214323570783313 3 -0.240235472818586 -0.581761764962926 -3.11153192751256 -0.641506393081951 0.462000011662835 "atlantic"
0.0409968216203925 -1.55114405514258 6383 1.39490512533127 3 -0.407047897873292 -0.573328906367875 -2.59083019613953 -0.231387143873659 0.306775467648867 "atlantic"
0.0409968216203925 0.56944132196476 6424 -0.791385975709023 3 -0.490454110400648 -0.45649254647442 0.594962018600188 -0.204953097874399 0.201037712799323 "atlantic"
0.0409968216203925 0.724606105655541 6427 -1.45160800400279 4 -0.44875100413697 0.233795748967777 0.501075000599596 -0.183169080919976 -0.178753319496487 "atlantic"
0.0409968216203925 0.776327700219134 6428 -0.527436349990858 3 -0.490454110400648 0.612126930098059 0.524680968590535 0.0311830740413408 -0.315053847084324 "atlantic"
0.0409968216203925 0.828049294782728 6429 -0.844064596773512 5 -0.273597957829526 0.340204061904546 0.507361484874235 0.253834463628204 -0.451268355501089 "atlantic"
0.0409968216203925 0.931492483909915 6431 -0.872131423979648 14 -0.216405126382197 0.161917372340482 0.479769793990699 0.58844917794086 -0.672270333734599 "atlantic"
0.0409968216203925 0.983214078473509 6432 -0.626643953771174 16 -0.135977707159392 -0.271362942704902 0.413549401163916 0.638450615000397 -0.725859193668698 "atlantic"
0.0409968216203925 1.0349356730371 6433 0.469774495250337 7 -0.323641685345939 -0.33859576815566 0.378504967536062 0.670970473191197 -0.807531575122052 "atlantic"
0.0625814730034368 0.931492483909915 6505 -1.03604201353855 6 -0.490454110400648 -0.0684733066035883 0.445173198110875 0.589911872723142 -0.682628427253011 "atlantic"
0.0625814730034368 0.983214078473509 6506 -1.66954830426338 3 -0.15682926029123 -0.393103251468561 0.407599259024121 0.637462601369256 -0.726963319330546 "atlantic"
0.0625814730034368 1.0349356730371 6507 0.292634915424004 3 -0.490454110400648 -0.387202874152051 0.376637520849401 0.660600983889034 -0.799088386893611 "atlantic"
0.0841661243864811 0.672884511091947 6574 0.172209641871136 12 -0.0734230477638762 -0.395369921921992 0.23747207556083 -0.205215796312931 0.118253921900993 "atlantic"
0.0841661243864811 0.931492483909915 6579 -0.600529325306588 7 -0.395132724655101 -0.136702303837068 0.448487818252176 0.605416890156703 -0.693768254819218 "atlantic"
0.0841661243864811 0.983214078473509 6580 1.5095189669586 3 -0.490454110400648 -0.382842446224214 0.418944816814382 0.670392141454997 -0.725890357396381 "atlantic"
0.0841661243864811 1.0349356730371 6581 -0.379461945150243 23 -0.0516649053654361 -0.303758304492888 0.300559502968698 0.6586486187244 -0.786304638639965 "atlantic"
0.105750775769525 0.517719727401166 6645 0.633963827941745 4 0.0516862710271551 -0.47884249885159 0.319285119696451 -0.206322127809907 0.218380699656608 "atlantic"
0.105750775769525 0.621162916528353 6647 -0.96743704278703 7 -0.109168567418456 -0.517976433974126 -1.44115350097481 -0.206287554122493 0.161642499523327 "atlantic"
0.105750775769525 0.931492483909915 6653 -0.64546781863458 5 -0.0233793202474636 0.463705794415092 0.450784346158919 0.670004351664596 -0.700502057540539 "atlantic"
0.105750775769525 0.983214078473509 6654 0.342699187073248 12 -0.15682926029123 -0.268100263275724 0.402649062349807 0.70228077870752 -0.725196529532831 "atlantic"
0.12733542715257 -1.75803043339695 6675 0.218250255444276 3 -0.323641685345939 -0.524832070455167 -2.99188949373721 0.0533270554159083 -0.17273246203767 "atlantic"
0.12733542715257 0.724606105655541 6723 -1.33647601180812 12 -0.0317199415001984 -0.504849729187375 1.13601254183341 -0.206322127809907 0.0675757785352436 "atlantic"
0.12733542715257 0.931492483909915 6727 -0.352847780918477 46 0.639156115785041 1.78087693173248 0.463614036356258 0.757132537401737 -0.705082975893909 "atlantic"
0.148920078535614 0.672884511091947 6796 -0.820358179266001 3 -0.240235472818586 -0.5051363535671 0.194200989167859 -0.206322127809907 0.131804815354997 "atlantic"
0.148920078535614 0.724606105655541 6797 -1.2339643643129 8 -0.16725503685715 -0.439730773243033 0.572219074469893 -0.206322127809907 0.0890897162775483 "atlantic"
0.148920078535614 1.0349356730371 6803 -0.629977738279111 3 0.00998316476347725 2.3324296055384 0.822127739249997 0.840203288829589 -0.792473732652547 "atlantic"
0.170504729918658 0.672884511091947 6870 0.40387702087581 11 0.472508525142442 -0.456388718877528 0.529993389905687 -0.206322127809907 0.154177964731029 "atlantic"
0.170504729918658 0.724606105655541 6871 0.237818252228898 7 -0.109168567418456 1.23794572941686 0.607301273818857 -0.206322127809907 0.115029611120303 "atlantic"
0.170504729918658 0.931492483909915 6875 -2.82918672133298 6 -0.365344791609617 3.72277022323832 0.486621374437892 1.17444752369226 -0.73844807910738 "atlantic"
0.170504729918658 0.983214078473509 6876 -0.262998516007144 18 -0.504355145821872 1.64637470195652 0.475815366652546 1.29650012691224 -0.768177759193071 "atlantic"
0.170504729918658 1.0349356730371 6877 -1.58738921257559 11 -0.414630280830324 3.08442163107044 0.690286406329577 1.29634057574666 -0.856562452087868 "atlantic"
0.192089381301703 0.517719727401166 6941 0.266934597635011 69 -0.0552912624318433 -0.53265853726686 0.219383222212208 -0.258670753892764 0.325539270782232 "atlantic"
0.192089381301703 0.621162916528353 6943 -0.262640980912772 4 0.176795589818186 -0.506923670783518 -0.334922327649218 -0.206322127809907 0.207388347726241 "atlantic"
0.192089381301703 0.672884511091947 6944 -0.291454163040433 3 -0.240235472818586 -0.244204687473589 0.790826295353394 -0.206322127809907 0.172168104879229 "atlantic"
0.192089381301703 0.931492483909915 6949 -0.369779041040322 5 -0.523816595411589 3.7382916132321 0.478488896082446 1.5078202309143 -0.772023646764466 "atlantic"
0.213674032684747 -1.55114405514258 6975 -0.496583979759004 4 -0.198532366554908 0.356793419332226 0.308343758080102 -0.142559085141259 0.0377049431319617 "atlantic"
0.213674032684747 0.517719727401166 7015 0.392440204679635 18 0.649430794139861 -0.543857796699001 -1.08384079329164 -0.324304697845898 0.33835251128186 "atlantic"
0.213674032684747 0.672884511091947 7018 0.0184165674118087 7 -0.46662376396426 -0.460566049396288 0.432946802210729 -0.206322127809907 0.181979209291556 "atlantic"
0.213674032684747 0.724606105655541 7019 -0.97043962826803 7 -0.109168567418456 -0.485754268967786 0.775960975253442 -0.206322127809907 0.120018831823329 "atlantic"
0.235258684067791 -1.65458724426977 7047 -0.420257115410943 8 -0.135977707159392 0.471313298514277 0.227042461790381 -0.150772324334653 0.115989790377101 "atlantic"
0.235258684067791 0.465998132837572 7088 0.304912383800119 30 0.0516862710271551 -0.565257455029637 -1.81545166459173 -0.521421096507687 0.376118517522031 "atlantic"
0.235258684067791 0.672884511091947 7092 0.362554684667557 16 -0.120339042310513 -0.514454873586641 0.493716265719831 -0.206252058913258 0.182302953365031 "atlantic"
0.235258684067791 1.0349356730371 7099 -0.906787892630584 6 -0.573860322928001 4.01333769555913 0.468025758133778 2.07340967640384 -0.962824329444164 "atlantic"
0.256843335450835 -1.70630883883336 7120 0.204910344802535 29 -0.220102938760257 -0.338415282278323 0.25639371616148 -0.179025940138175 0.224727115198255 "atlantic"
0.256843335450835 0.56944132196476 7164 -0.670714368214464 8 0.301904908609218 -0.490705386442888 -0.594656275885983 -0.278042163708106 0.276381264563943 "atlantic"
0.256843335450835 0.621162916528353 7165 0.177144368578189 13 -0.0541754602575629 -0.439635536291494 0.768516518762191 -0.208146358995103 0.23439336463659 "atlantic"
0.256843335450835 0.672884511091947 7166 -1.57037635421546 11 -0.187158792119358 -0.378223470099975 1.10375300261203 -0.20713692345122 0.174396070405344 "atlantic"
0.27842798683388 0.465998132837572 7236 0.5064378557293 7 -0.395132724655101 -0.564484467984523 -1.50081131034445 -0.548925616960792 0.355656423258901 "atlantic"
0.27842798683388 0.56944132196476 7238 0.514222220955159 16 0.427014227400249 -0.299769797881127 0.774598857235285 -0.278082661676315 0.258463550142105 "atlantic"
0.27842798683388 0.621162916528353 7239 0.193884362026985 29 0.219936734228887 -0.136322706998226 0.880469174841019 -0.201144361422327 0.212058255101412 "atlantic"
0.300012638216924 0.56944132196476 7312 -0.622093307330559 5 0.326926772367424 -0.517489502571125 0.33119272331982 -0.246728917727588 0.251021943631529 "atlantic"
0.300012638216924 0.621162916528353 7313 0.638450983697523 20 -0.148488639038495 -0.463692183997896 0.480713082178786 -0.0785061072563804 0.141759038300338 "atlantic"
0.321597289599968 0.621162916528353 7387 -0.0774243181081558 5 -0.523816595411589 -0.198749007109793 0.542011914650864 0.122008860019915 0.0344837562989341 "atlantic"
0.343181940983013 0.517719727401166 7459 1.42250752806271 4 -0.135977707159392 -0.544274026320854 -0.0505647225866909 -0.385062242760035 0.335376271445152 "atlantic"
0.343181940983013 0.56944132196476 7460 0.736747047057547 7 -0.109168567418456 -0.503476383550035 0.898706630537755 -0.162190518610976 0.1906093335084 "atlantic"
0.343181940983013 0.621162916528353 7461 -0.372081918190068 16 -0.370557679892576 0.745344477946509 0.565224124687935 0.246658920757624 -0.0230223822946603 "atlantic"
