"","cell","left","top","right","bottom","Distance_from_shore"
"1010",9896,9232469.5548,3457769.8635,9432469.5548,3257769.8635,NA
"1011",9897,9232469.5548,3657769.8635,9432469.5548,3457769.8635,NA
"1012",9955,9432469.5548,457769.8635,9632469.5548,257769.8635,16.127207452381
"1013",9957,9432469.5548,857769.8635,9632469.5548,657769.8635,70.0281507776336
"1014",9958,9432469.5548,1057769.8635,9632469.5548,857769.8635,40.4704654092226
"1015",9959,9432469.5548,1257769.8635,9632469.5548,1057769.8635,20.5109303158063
"1016",9960,9432469.5548,1457769.8635,9632469.5548,1257769.8635,17.2440249966101
"1017",9962,9432469.5548,1857769.8635,9632469.5548,1657769.8635,18.6239406959537
"1018",9964,9432469.5548,2257769.8635,9632469.5548,2057769.8635,NA
"1019",9965,9432469.5548,2457769.8635,9632469.5548,2257769.8635,NA
"1020",10029,9632469.5548,457769.8635,9832469.5548,257769.8635,27.7176960505392
"1021",10030,9632469.5548,657769.8635,9832469.5548,457769.8635,37.8882139845548
"1022",10031,9632469.5548,857769.8635,9832469.5548,657769.8635,19.8552052132212
"1023",10032,9632469.5548,1057769.8635,9832469.5548,857769.8635,54.2578455023958
"1024",10033,9632469.5548,1257769.8635,9832469.5548,1057769.8635,84.210602979861
"1025",10035,9632469.5548,1657769.8635,9832469.5548,1457769.8635,43.5793156285743
"1026",10036,9632469.5548,1857769.8635,9832469.5548,1657769.8635,14.5967992168723
"1027",10037,9632469.5548,2057769.8635,9832469.5548,1857769.8635,NA
"1028",10038,9632469.5548,2257769.8635,9832469.5548,2057769.8635,NA
"1029",10039,9632469.5548,2457769.8635,9832469.5548,2257769.8635,NA
"1030",10040,9632469.5548,2657769.8635,9832469.5548,2457769.8635,NA
"1031",10101,9832469.5548,57769.8635,10032469.5548,-142230.1365,15.3336247636212
"1032",10102,9832469.5548,257769.8635,10032469.5548,57769.8635,14.0495681547986
"1033",10103,9832469.5548,457769.8635,10032469.5548,257769.8635,21.9574419595301
"1034",10104,9832469.5548,657769.8635,10032469.5548,457769.8635,29.1160287047789
"1035",10105,9832469.5548,857769.8635,10032469.5548,657769.8635,51.4355686780874
"1036",10109,9832469.5548,1657769.8635,10032469.5548,1457769.8635,19.969886063351
"1037",10110,9832469.5548,1857769.8635,10032469.5548,1657769.8635,NA
"1038",10111,9832469.5548,2057769.8635,10032469.5548,1857769.8635,NA
"1039",10112,9832469.5548,2257769.8635,10032469.5548,2057769.8635,NA
"1040",10113,9832469.5548,2457769.8635,10032469.5548,2257769.8635,NA
"1041",10119,9832469.5548,3657769.8635,10032469.5548,3457769.8635,NA
"1042",10169,10032469.5548,-1142230.1365,10232469.5548,-1342230.1365,109.301699491623
"1043",10172,10032469.5548,-542230.1365,10232469.5548,-742230.1365,11.1160457548168
"1044",10173,10032469.5548,-342230.1365,10232469.5548,-542230.1365,10.5713041809698
"1045",10174,10032469.5548,-142230.1365,10232469.5548,-342230.1365,23.7993851107044
"1046",10176,10032469.5548,257769.8635,10232469.5548,57769.8635,56.4970485267533
"1047",10182,10032469.5548,1457769.8635,10232469.5548,1257769.8635,12.3847247758771
"1048",10183,10032469.5548,1657769.8635,10232469.5548,1457769.8635,NA
"1049",10184,10032469.5548,1857769.8635,10232469.5548,1657769.8635,NA
"1050",10185,10032469.5548,2057769.8635,10232469.5548,1857769.8635,NA
"1051",10186,10032469.5548,2257769.8635,10232469.5548,2057769.8635,NA
"1052",10187,10032469.5548,2457769.8635,10232469.5548,2257769.8635,14.9831762213422
"1053",10193,10032469.5548,3657769.8635,10232469.5548,3457769.8635,NA
"1054",10206,10032469.5548,6257769.8635,10232469.5548,6057769.8635,NA
"1055",10245,10232469.5548,-742230.1365,10432469.5548,-942230.1365,18.1894950656537
"1056",10248,10232469.5548,-142230.1365,10432469.5548,-342230.1365,61.1246707550315
"1057",10256,10232469.5548,1457769.8635,10432469.5548,1257769.8635,27.073882412838
"1058",10258,10232469.5548,1857769.8635,10432469.5548,1657769.8635,NA
"1059",10260,10232469.5548,2257769.8635,10432469.5548,2057769.8635,50.7081370928702
"1060",10262,10232469.5548,2657769.8635,10432469.5548,2457769.8635,41.1504497642609
"1061",10267,10232469.5548,3657769.8635,10432469.5548,3457769.8635,NA
"1062",10295,10432469.5548,-5542230.1365,10632469.5548,-5742230.1365,1563.39567947388
"1063",10318,10432469.5548,-942230.1365,10632469.5548,-1142230.1365,57.3885026795805
"1064",10323,10432469.5548,57769.8635,10632469.5548,-142230.1365,46.6667653445805
"1065",10331,10432469.5548,1657769.8635,10632469.5548,1457769.8635,42.2504814719465
"1066",10334,10432469.5548,2257769.8635,10632469.5548,2057769.8635,86.5854486972094
"1067",10335,10432469.5548,2457769.8635,10632469.5548,2257769.8635,28.558471203501
"1068",10336,10432469.5548,2657769.8635,10632469.5548,2457769.8635,46.6866588384213
"1069",10337,10432469.5548,2857769.8635,10632469.5548,2657769.8635,9.78345038893167
"1070",10397,10632469.5548,57769.8635,10832469.5548,-142230.1365,NA
"1071",10398,10632469.5548,257769.8635,10832469.5548,57769.8635,17.5868856595256
"1072",10407,10632469.5548,2057769.8635,10832469.5548,1857769.8635,111.509668812156
"1073",10408,10632469.5548,2257769.8635,10832469.5548,2057769.8635,93.6234285920858
"1074",10409,10632469.5548,2457769.8635,10832469.5548,2257769.8635,81.2907912103808
"1075",10410,10632469.5548,2657769.8635,10832469.5548,2457769.8635,52.4572203748768
"1076",10411,10632469.5548,2857769.8635,10832469.5548,2657769.8635,12.8156243407346
"1077",10438,10832469.5548,-6542230.1365,11032469.5548,-6742230.1365,141.021280435405
"1078",10455,10832469.5548,-3142230.1365,11032469.5548,-3342230.1365,38.0086549545682
"1079",10456,10832469.5548,-2942230.1365,11032469.5548,-3142230.1365,48.1627275288667
"1080",10470,10832469.5548,-142230.1365,11032469.5548,-342230.1365,NA
"1081",10472,10832469.5548,257769.8635,11032469.5548,57769.8635,NA
"1082",10473,10832469.5548,457769.8635,11032469.5548,257769.8635,25.5653055412556
"1083",10474,10832469.5548,657769.8635,11032469.5548,457769.8635,72.4029730260372
"1084",10477,10832469.5548,1257769.8635,11032469.5548,1057769.8635,374.15543817219
"1085",10481,10832469.5548,2057769.8635,11032469.5548,1857769.8635,189.519404196739
"1086",10482,10832469.5548,2257769.8635,11032469.5548,2057769.8635,183.257282578945
"1087",10483,10832469.5548,2457769.8635,11032469.5548,2257769.8635,232.748968434334
"1088",10484,10832469.5548,2657769.8635,11032469.5548,2457769.8635,122.31122867465
"1089",10486,10832469.5548,3057769.8635,11032469.5548,2857769.8635,8.22523894409339
"1090",10489,10832469.5548,3657769.8635,11032469.5548,3457769.8635,NA
"1091",10490,10832469.5548,3857769.8635,11032469.5548,3657769.8635,NA
"1092",10525,11032469.5548,-3942230.1365,11232469.5548,-4142230.1365,44.3279034951934
"1093",10526,11032469.5548,-3742230.1365,11232469.5548,-3942230.1365,61.7776995715874
"1094",10527,11032469.5548,-3542230.1365,11232469.5548,-3742230.1365,35.229109597995
"1095",10532,11032469.5548,-2542230.1365,11232469.5548,-2742230.1365,37.8441156147147
"1096",10533,11032469.5548,-2342230.1365,11232469.5548,-2542230.1365,108.714073523879
"1097",10540,11032469.5548,-942230.1365,11232469.5548,-1142230.1365,27.0421489638587
"1098",10546,11032469.5548,257769.8635,11232469.5548,57769.8635,NA
"1099",10549,11032469.5548,857769.8635,11232469.5548,657769.8635,62.4894219047985
"1100",10550,11032469.5548,1057769.8635,11232469.5548,857769.8635,143.533044639387
"1101",10555,11032469.5548,2057769.8635,11232469.5548,1857769.8635,355.916717004776
"1102",10563,11032469.5548,3657769.8635,11232469.5548,3457769.8635,NA
"1103",10599,11232469.5548,-3942230.1365,11432469.5548,-4142230.1365,NA
"1104",10607,11232469.5548,-2342230.1365,11432469.5548,-2542230.1365,97.1021047413349
"1105",10608,11232469.5548,-2142230.1365,11432469.5548,-2342230.1365,255.997554397583
"1106",10614,11232469.5548,-942230.1365,11432469.5548,-1142230.1365,38.4228871852713
"1107",10622,11232469.5548,657769.8635,11432469.5548,457769.8635,20.181190763239
"1108",10623,11232469.5548,857769.8635,11432469.5548,657769.8635,25.7477476030862
"1109",10624,11232469.5548,1057769.8635,11432469.5548,857769.8635,39.2873618904163
"1110",10634,11232469.5548,3057769.8635,11432469.5548,2857769.8635,33.7722540310607
"1111",10688,11432469.5548,-942230.1365,11632469.5548,-1142230.1365,38.2751591887254
"1112",10690,11432469.5548,-542230.1365,11632469.5548,-742230.1365,40.7293720102785
"1113",10696,11432469.5548,657769.8635,11632469.5548,457769.8635,52.2212357528739
"1114",10700,11432469.5548,1457769.8635,11632469.5548,1257769.8635,28.301926955912
"1115",10702,11432469.5548,1857769.8635,11632469.5548,1657769.8635,78.6894230236826
"1116",10703,11432469.5548,2057769.8635,11632469.5548,1857769.8635,67.8966874180183
"1117",10704,11432469.5548,2257769.8635,11632469.5548,2057769.8635,82.3474122894172
"1118",10707,11432469.5548,2857769.8635,11632469.5548,2657769.8635,94.6493997219093
"1119",10713,11432469.5548,4057769.8635,11632469.5548,3857769.8635,8.27244431623873
"1120",10755,11632469.5548,-2342230.1365,11832469.5548,-2542230.1365,37.7494996095576
"1121",10756,11632469.5548,-2142230.1365,11832469.5548,-2342230.1365,69.911681303822
"1122",10758,11632469.5548,-1742230.1365,11832469.5548,-1942230.1365,189.804108807915
"1123",10762,11632469.5548,-942230.1365,11832469.5548,-1142230.1365,31.0724156013586
"1124",10774,11632469.5548,1457769.8635,11832469.5548,1257769.8635,50.5108805223024
"1125",10776,11632469.5548,1857769.8635,11832469.5548,1657769.8635,12.4294691417064
"1126",10777,11632469.5548,2057769.8635,11832469.5548,1857769.8635,27.6891412100066
"1127",10779,11632469.5548,2457769.8635,11832469.5548,2257769.8635,27.8885448517182
"1128",10781,11632469.5548,2857769.8635,11832469.5548,2657769.8635,46.2769781549772
"1129",10782,11632469.5548,3057769.8635,11832469.5548,2857769.8635,50.4964784864237
"1130",10783,11632469.5548,3257769.8635,11832469.5548,3057769.8635,65.2187910722369
"1131",10785,11632469.5548,3657769.8635,11832469.5548,3457769.8635,34.8410460543173
"1132",10786,11632469.5548,3857769.8635,11832469.5548,3657769.8635,23.3601435744449
"1133",10828,11832469.5548,-2542230.1365,12032469.5548,-2742230.1365,NA
"1134",10836,11832469.5548,-942230.1365,12032469.5548,-1142230.1365,33.9992558212897
"1135",10848,11832469.5548,1457769.8635,12032469.5548,1257769.8635,12.2265484697406
"1136",10849,11832469.5548,1657769.8635,12032469.5548,1457769.8635,16.267617406553
"1137",10850,11832469.5548,1857769.8635,12032469.5548,1657769.8635,24.4902210310102
"1138",10856,11832469.5548,3057769.8635,12032469.5548,2857769.8635,72.7872633249373
"1139",10866,11832469.5548,5057769.8635,12032469.5548,4857769.8635,NA
"1140",10906,12032469.5548,-1742230.1365,12232469.5548,-1942230.1365,17.6129922486359
"1141",10914,12032469.5548,-142230.1365,12232469.5548,-342230.1365,34.3564579117071
"1142",10920,12032469.5548,1057769.8635,12232469.5548,857769.8635,14.649952690255
"1143",10921,12032469.5548,1257769.8635,12232469.5548,1057769.8635,23.3423720323757
"1144",10923,12032469.5548,1657769.8635,12232469.5548,1457769.8635,64.2196257527837
"1145",10924,12032469.5548,1857769.8635,12232469.5548,1657769.8635,127.020149042732
"1146",10935,12032469.5548,4057769.8635,12232469.5548,3857769.8635,99.0809627173179
"1147",10945,12032469.5548,6057769.8635,12232469.5548,5857769.8635,NA
"1148",10969,12232469.5548,-3942230.1365,12432469.5548,-4142230.1365,138.00329934467
"1149",11006,12232469.5548,3457769.8635,12432469.5548,3257769.8635,67.957223083431
"1150",11010,12232469.5548,4257769.8635,12432469.5548,4057769.8635,27.5878914022962
"1151",11062,12432469.5548,-142230.1365,12632469.5548,-342230.1365,34.5075216294884
"1152",11063,12432469.5548,57769.8635,12632469.5548,-142230.1365,26.0681407000774
"1153",11082,12432469.5548,3857769.8635,12632469.5548,3657769.8635,40.0320923729151
"1154",11083,12432469.5548,4057769.8635,12632469.5548,3857769.8635,23.7490663441148
"1155",11088,12432469.5548,5057769.8635,12632469.5548,4857769.8635,28.0208594499613
"1156",11096,12432469.5548,6657769.8635,12632469.5548,6457769.8635,NA
"1157",11135,12632469.5548,-342230.1365,12832469.5548,-542230.1365,34.9522109618364
"1158",11136,12632469.5548,-142230.1365,12832469.5548,-342230.1365,26.7776682415641
"1159",11137,12632469.5548,57769.8635,12832469.5548,-142230.1365,37.8922725564935
"1160",11139,12632469.5548,457769.8635,12832469.5548,257769.8635,242.224503542248
"1161",11140,12632469.5548,657769.8635,12832469.5548,457769.8635,328.441287643031
"1162",11141,12632469.5548,857769.8635,12832469.5548,657769.8635,272.638216445321
"1163",11157,12632469.5548,4057769.8635,12832469.5548,3857769.8635,33.4809899635282
"1164",11162,12632469.5548,5057769.8635,12832469.5548,4857769.8635,51.2777628051678
"1165",11199,12832469.5548,-2342230.1365,13032469.5548,-2542230.1365,NA
"1166",11209,12832469.5548,-342230.1365,13032469.5548,-542230.1365,14.2481900822027
"1167",11210,12832469.5548,-142230.1365,13032469.5548,-342230.1365,18.8760789178379
"1168",11211,12832469.5548,57769.8635,13032469.5548,-142230.1365,58.7849448330519
"1169",11216,12832469.5548,1057769.8635,13032469.5548,857769.8635,70.1294717851556
"1170",11217,12832469.5548,1257769.8635,13032469.5548,1057769.8635,174.509084939957
"1171",11231,12832469.5548,4057769.8635,13032469.5548,3857769.8635,69.7443899982473
"1172",11235,12832469.5548,4857769.8635,13032469.5548,4657769.8635,230.13722454071
"1173",11236,12832469.5548,5057769.8635,13032469.5548,4857769.8635,67.5272458969786
"1174",11237,12832469.5548,5257769.8635,13032469.5548,5057769.8635,NA
"1175",11275,13032469.5548,-1942230.1365,13232469.5548,-2142230.1365,12.1492575643198
"1176",11277,13032469.5548,-1542230.1365,13232469.5548,-1742230.1365,19.3008894192391
"1177",11283,13032469.5548,-342230.1365,13232469.5548,-542230.1365,27.1433072517047
"1178",11284,13032469.5548,-142230.1365,13232469.5548,-342230.1365,24.2544908864186
"1179",11295,13032469.5548,2057769.8635,13232469.5548,1857769.8635,633.060753440857
"1180",11306,13032469.5548,4257769.8635,13232469.5548,4057769.8635,18.5527648815307
"1181",11338,13232469.5548,-4142230.1365,13432469.5548,-4342230.1365,22.2516318336852
"1182",11380,13232469.5548,4257769.8635,13432469.5548,4057769.8635,39.057021912799
"1183",11381,13232469.5548,4457769.8635,13432469.5548,4257769.8635,20.0126337893735
"1184",11386,13232469.5548,5457769.8635,13432469.5548,5257769.8635,37.9943863484054
"1185",11400,13432469.5548,-6542230.1365,13632469.5548,-6742230.1365,183.747256118994
"1186",11401,13432469.5548,-6342230.1365,13632469.5548,-6542230.1365,520.123787024082
"1187",11413,13432469.5548,-3942230.1365,13632469.5548,-4142230.1365,NA
"1188",11425,13432469.5548,-1542230.1365,13632469.5548,-1742230.1365,135.629302573831
"1189",11429,13432469.5548,-742230.1365,13632469.5548,-942230.1365,4.69758883118629
"1190",11431,13432469.5548,-342230.1365,13632469.5548,-542230.1365,NA
"1191",11432,13432469.5548,-142230.1365,13632469.5548,-342230.1365,68.6709291211845
"1192",11454,13432469.5548,4257769.8635,13632469.5548,4057769.8635,53.700465942816
"1193",11455,13432469.5548,4457769.8635,13632469.5548,4257769.8635,27.3567088577594
"1194",11456,13432469.5548,4657769.8635,13632469.5548,4457769.8635,26.2537053466713
"1195",11460,13432469.5548,5457769.8635,13632469.5548,5257769.8635,78.0764192269492
"1196",11462,13432469.5548,5857769.8635,13632469.5548,5657769.8635,25.5288991729714
"1197",11463,13432469.5548,6057769.8635,13632469.5548,5857769.8635,78.1716740002651
"1198",11474,13632469.5548,-6542230.1365,13832469.5548,-6742230.1365,196.826895637946
"1199",11499,13632469.5548,-1542230.1365,13832469.5548,-1742230.1365,20.2513367392951
"1200",11500,13632469.5548,-1342230.1365,13832469.5548,-1542230.1365,34.7094251524384
"1201",11501,13632469.5548,-1142230.1365,13832469.5548,-1342230.1365,31.2867263322696
"1202",11524,13632469.5548,3457769.8635,13832469.5548,3257769.8635,98.3758703158557
"1203",11530,13632469.5548,4657769.8635,13832469.5548,4457769.8635,80.7652992523223
"1204",11531,13632469.5548,4857769.8635,13832469.5548,4657769.8635,69.5782303227154
"1205",11534,13632469.5548,5457769.8635,13832469.5548,5257769.8635,29.3813698570494
"1206",11535,13632469.5548,5657769.8635,13832469.5548,5457769.8635,35.9021837499044
"1207",11536,13632469.5548,5857769.8635,13832469.5548,5657769.8635,26.0935779328325
"1208",11537,13632469.5548,6057769.8635,13832469.5548,5857769.8635,66.4683639016114
"1209",11547,13832469.5548,-6742230.1365,14032469.5548,-6942230.1365,19.7560246935801
"1210",11548,13832469.5548,-6542230.1365,14032469.5548,-6742230.1365,203.81404331191
"1211",11557,13832469.5548,-4742230.1365,14032469.5548,-4942230.1365,61.3235500052379
"1212",11559,13832469.5548,-4342230.1365,14032469.5548,-4542230.1365,9.21908081198732
"1213",11560,13832469.5548,-4142230.1365,14032469.5548,-4342230.1365,NA
"1214",11575,13832469.5548,-1142230.1365,14032469.5548,-1342230.1365,118.094032636612
"1215",11608,13832469.5548,5457769.8635,14032469.5548,5257769.8635,100.250589008812
"1216",11630,14032469.5548,-4942230.1365,14232469.5548,-5142230.1365,51.2993564659431
"1217",11632,14032469.5548,-4542230.1365,14232469.5548,-4742230.1365,53.1853365883523
"1218",11633,14032469.5548,-4342230.1365,14232469.5548,-4542230.1365,9.40937710305055
"1219",11634,14032469.5548,-4142230.1365,14232469.5548,-4342230.1365,NA
"1220",11643,14032469.5548,-2342230.1365,14232469.5548,-2542230.1365,27.8638701095726
"1221",11645,14032469.5548,-1942230.1365,14232469.5548,-2142230.1365,96.2821553416347
"1222",11646,14032469.5548,-1742230.1365,14232469.5548,-1942230.1365,132.772521445143
"1223",11652,14032469.5548,-542230.1365,14232469.5548,-742230.1365,31.9109378863246
"1224",11704,14232469.5548,-4942230.1365,14432469.5548,-5142230.1365,91.3522775492585
"1225",11705,14232469.5548,-4742230.1365,14432469.5548,-4942230.1365,58.8524832444299
"1226",11706,14232469.5548,-4542230.1365,14432469.5548,-4742230.1365,70.3078522424256
"1227",11707,14232469.5548,-4342230.1365,14432469.5548,-4542230.1365,26.6287662124015
"1228",11717,14232469.5548,-2342230.1365,14432469.5548,-2542230.1365,63.1839480445745
"1229",11718,14232469.5548,-2142230.1365,14432469.5548,-2342230.1365,162.411412155628
"1230",11755,14232469.5548,5257769.8635,14432469.5548,5057769.8635,65.4637771853734
"1231",11759,14232469.5548,6057769.8635,14432469.5548,5857769.8635,460.400874912739
"1232",11761,14232469.5548,6457769.8635,14432469.5548,6257769.8635,30.93240504732
"1233",11781,14432469.5548,-4342230.1365,14632469.5548,-4542230.1365,85.6312989631906
"1234",11782,14432469.5548,-4142230.1365,14632469.5548,-4342230.1365,54.6634590447498
"1235",11789,14432469.5548,-2742230.1365,14632469.5548,-2942230.1365,35.8459054035344
"1236",11790,14432469.5548,-2542230.1365,14632469.5548,-2742230.1365,94.8070896527614
"1237",11791,14432469.5548,-2342230.1365,14632469.5548,-2542230.1365,144.351140290499
"1238",11797,14432469.5548,-1142230.1365,14632469.5548,-1342230.1365,21.1807226802889
"1239",11800,14432469.5548,-542230.1365,14632469.5548,-742230.1365,36.5006647219783
"1240",11835,14432469.5548,6457769.8635,14632469.5548,6257769.8635,28.7007326101533
"1241",11857,14632469.5548,-3942230.1365,14832469.5548,-4142230.1365,97.7096083676704
"1242",11859,14632469.5548,-3542230.1365,14832469.5548,-3742230.1365,27.1759400499009
"1243",11860,14632469.5548,-3342230.1365,14832469.5548,-3542230.1365,15.3329163988431
"1244",11861,14632469.5548,-3142230.1365,14832469.5548,-3342230.1365,29.6008563949727
"1245",11862,14632469.5548,-2942230.1365,14832469.5548,-3142230.1365,44.7540419196917
"1246",11863,14632469.5548,-2742230.1365,14832469.5548,-2942230.1365,149.681428739003
"1247",11874,14632469.5548,-542230.1365,14832469.5548,-742230.1365,41.5951054132935
"1248",11875,14632469.5548,-342230.1365,14832469.5548,-542230.1365,26.8005666799808
"1249",11904,14632469.5548,5457769.8635,14832469.5548,5257769.8635,61.8652510878287
"1250",11932,14832469.5548,-3742230.1365,15032469.5548,-3942230.1365,188.799994199172
"1251",11935,14832469.5548,-3142230.1365,15032469.5548,-3342230.1365,150.621586424964
"1252",11936,14832469.5548,-2942230.1365,15032469.5548,-3142230.1365,162.400778126717
"1253",11979,14832469.5548,5657769.8635,15032469.5548,5457769.8635,48.3082080376334
"1254",12005,15032469.5548,-3942230.1365,15232469.5548,-4142230.1365,443.35485644774
"1255",12007,15032469.5548,-3542230.1365,15232469.5548,-3742230.1365,344.59611697424
"1256",12054,15032469.5548,5857769.8635,15232469.5548,5657769.8635,29.9019856608006
"1257",12056,15032469.5548,6257769.8635,15232469.5548,6057769.8635,48.6649363052189
"1258",12057,15032469.5548,6457769.8635,15232469.5548,6257769.8635,93.0013950169141
"1259",12069,15232469.5548,-5942230.1365,15432469.5548,-6142230.1365,106.543671366489
"1260",12070,15232469.5548,-5742230.1365,15432469.5548,-5942230.1365,183.032757562976
"1261",12131,15232469.5548,6457769.8635,15432469.5548,6257769.8635,76.4260157077006
"1262",12205,15432469.5548,6457769.8635,15632469.5548,6257769.8635,27.7973133069161
"1263",12278,15632469.5548,6257769.8635,15832469.5548,6057769.8635,35.495376186549
"1264",12286,15832469.5548,-6942230.1365,16032469.5548,-7142230.1365,37.1603043234979
"1265",12308,15832469.5548,-2542230.1365,16032469.5548,-2742230.1365,33.7245419441739
"1266",12359,16032469.5548,-7142230.1365,16232469.5548,-7342230.1365,39.9405646708704
"1267",12360,16032469.5548,-6942230.1365,16232469.5548,-7142230.1365,90.4518734823233
"1268",12381,16032469.5548,-2742230.1365,16232469.5548,-2942230.1365,60.0697914865322
"1269",12385,16032469.5548,-1942230.1365,16232469.5548,-2142230.1365,36.3232102715106
"1270",12425,16032469.5548,6057769.8635,16232469.5548,5857769.8635,72.2953655989242
"1271",12434,16232469.5548,-6942230.1365,16432469.5548,-7142230.1365,101.658066389583
"1272",12503,16232469.5548,6857769.8635,16432469.5548,6657769.8635,20.6947501438359
"1273",12508,16432469.5548,-6942230.1365,16632469.5548,-7142230.1365,131.423583682887
"1274",12509,16432469.5548,-6742230.1365,16632469.5548,-6942230.1365,281.44797615898
"1275",12548,16432469.5548,1057769.8635,16632469.5548,857769.8635,68.7292664733286
"1276",12572,16432469.5548,5857769.8635,16632469.5548,5657769.8635,179.869485961066
"1277",12576,16432469.5548,6657769.8635,16632469.5548,6457769.8635,NA
"1278",12582,16632469.5548,-6942230.1365,16832469.5548,-7142230.1365,242.189986100837
"1279",12592,16632469.5548,-4942230.1365,16832469.5548,-5142230.1365,57.7923383516434
"1280",12618,16632469.5548,257769.8635,16832469.5548,57769.8635,69.2927297071687
"1281",12646,16632469.5548,5857769.8635,16832469.5548,5657769.8635,85.2218398127443
"1282",12647,16632469.5548,6057769.8635,16832469.5548,5857769.8635,149.877305600792
"1283",12649,16632469.5548,6457769.8635,16832469.5548,6257769.8635,132.469097680013
"1284",12650,16632469.5548,6657769.8635,16832469.5548,6457769.8635,10.3564371778206
"1285",12652,16632469.5548,7057769.8635,16832469.5548,6857769.8635,213.484078187622
"1286",12656,16832469.5548,-6942230.1365,17032469.5548,-7142230.1365,339.161047636573
"1287",12720,16832469.5548,5857769.8635,17032469.5548,5657769.8635,138.378617545473
"1288",12723,16832469.5548,6457769.8635,17032469.5548,6257769.8635,189.663202338928
"1289",12724,16832469.5548,6657769.8635,17032469.5548,6457769.8635,23.2228809263772
"1290",12730,17032469.5548,-6942230.1365,17232469.5548,-7142230.1365,393.349869251251
"1291",12742,17032469.5548,-4542230.1365,17232469.5548,-4742230.1365,45.8882162289062
"1292",12754,17032469.5548,-2142230.1365,17232469.5548,-2342230.1365,34.4162859653513
"1293",12797,17032469.5548,6457769.8635,17232469.5548,6257769.8635,233.039022580997
"1294",12798,17032469.5548,6657769.8635,17232469.5548,6457769.8635,33.7955954781838
"1295",12800,17032469.5548,7057769.8635,17232469.5548,6857769.8635,158.043954651871
"1296",12804,17232469.5548,-6942230.1365,17432469.5548,-7142230.1365,402.670756529255
"1297",12868,17232469.5548,5857769.8635,17432469.5548,5657769.8635,49.8303659735694
"1298",12871,17232469.5548,6457769.8635,17432469.5548,6257769.8635,224.92902878737
"1299",12872,17232469.5548,6657769.8635,17432469.5548,6457769.8635,36.7958646580933
