x	y	cell	GD_mean	GD_median	nb_species	nb_indv_mean	nb_indv_median	nb_indv_sd	ISO3	Cell	cloMeanVal	cloMinVal	cloMaxVal	bathyVal	AP	HDI_2015	fshD	O2	SST	VEL	basin_area	is_marine
-8267530.4452	4357769.8635	3389	0.007221370143149	0.005112474437628	4	3.75	3.5	0.957427107756338	USA	Land	NA	NA	NA	288.787338193978	TRUE	0.92	0.05036092	NA	NA	NA	3017672.48742	1
-8267530.4452	4557769.8635	3390	0.016104294478528	0.016104294478528	1	4	4	NA	USA	Land	NA	NA	NA	223.755255330947	TRUE	0.92	0.05036092	NA	NA	NA	3017672.48742	1
-8267530.4452	4757769.8635	3391	0.003374233128834	0.003374233128834	1	5	5	NA	USA	Land	NA	NA	NA	263.767998824567	TRUE	0.92	0.05036092	NA	NA	NA	3017672.48742	1
-8267530.4452	5157769.8635	3393	0.003067484662577	0.003067484662577	1	3	3	NA	USA	Land	NA	NA	NA	205.527356574587	TRUE	0.92	0.05036092	NA	NA	NA	1056005.32158	1
-8267530.4452	5357769.8635	3394	0.013292433537832	0.013292433537832	1	4	4	NA	USA	Land	NA	NA	NA	130.008867587137	TRUE	0.92	0.05036092	NA	NA	NA	1056005.32158	1
-8067530.4452	1157769.8635	3447	0.005507939372068	0.005507939372068	2	4.5	4.5	2.12132034355964	CRI	Land	0.74592499896884	0.331390001028776	1.97853000536561	243.701970184402	TRUE	0.776	0.05560111	4	27.9416424844076	37.4117327796088	NA	1
-8067530.4452	1357769.8635	3448	0.035110670034885	0.035110670034885	2	3	3	1.4142135623731	CRI	Land	0.588130436546129	0.243173912718244	1.32143912723531	-331.588279820854	TRUE	0.776	0.05560111	4	28.0524734025149	42.5132616043091	40975.3989942	1
-8067530.4452	1557769.8635	3449	0.01183732964923	0.01183732964923	2	3	3	1.4142135623731	NIC	Sea	1.1463258464294	0.580790261553133	2.48462171333559	-75.8721102024679	FALSE	0.645	0.061887043	4	28.0667911113896	45.4601991653442	NA	1
-8067530.4452	2757769.8635	3455	0.004115226337449	0.004115226337449	1	3	3	NA	CUB	Land	1.83669040413344	1.1431397274851	3.27684657994198	-850.734168199893	TRUE	0.775	0.28860802	4.00022450697894	27.2434134227041	59.5216156005859	NA	1
-8067530.4452	3357769.8635	3458	0.011454753722795	0.011454753722795	1	10	10	NA	USA	Sea	0.896713176814392	0.466844962462205	1.66933721399238	-61.521498315537	TRUE	0.92	0.05036092	4.10138972725122	25.648909121967	51.9704535802205	NA	1
-8067530.4452	3757769.8635	3460	0.047034764826176	0.047034764826176	1	3	3	NA	USA	Land	21.4166999816895	13.6775999069214	30.5014001846313	59.1658929295162	TRUE	0.92	0.05036092	4.26688246637145	24.3451512271867	45.6914313180106	26532.8713849	1
-8067530.4452	3957769.8635	3461	0	0	1	2	2	NA	USA	Land	NA	NA	NA	146.096187440344	TRUE	0.92	0.05036092	4.36970783357737	23.5774783282326	45.6972624460856	37484.5799486	1
-8067530.4452	4157769.8635	3462	0.029343568902812	0.029652351738241	3	4	3	2.64575131106459	USA	Land	NA	NA	NA	482.650567181005	TRUE	0.92	0.05036092	4.65658866997921	21.9725786588007	44.0848960876465	50882.6475318	1
-8067530.4452	4357769.8635	3463	0.003451360286235	0.003451360286235	2	4	4	1.4142135623731	USA	Land	NA	NA	NA	465.568333419515	TRUE	0.92	0.05036092	NA	NA	NA	3017672.48742	1
-8067530.4452	4757769.8635	3465	0.007668711656442	0.007668711656442	1	2	2	NA	USA	Land	NA	NA	NA	272.733290887126	TRUE	0.92	0.05036092	NA	NA	NA	3017672.48742	1
-8067530.4452	4957769.8635	3466	0.035801905236946	0.003910919455065	4	2.75	3	0.5	USA	Land	NA	NA	NA	231.040350377889	TRUE	0.92	0.05036092	NA	NA	NA	1056005.32158	1
-8067530.4452	5157769.8635	3467	0	0	1	31	31	NA	USA	Land	NA	NA	NA	192.374318567044	TRUE	0.92	0.05036092	NA	NA	NA	1056005.32158	1
-8067530.4452	5357769.8635	3468	4.07436894113239E-05	0	3	10.6666666666667	5	12.5033328890074	CAN	Land	NA	NA	NA	361.532509600446	TRUE	0.92	0.072074993	NA	NA	NA	1056005.32158	1
-7867530.4452	-842230.1365	3511	0.002434408040726	0.002434408040726	2	5.5	5.5	0.707106781186548	PER	Sea	1.53348974703656	0.722624146313765	2.70487699408194	-3002.24132318749	TRUE	0.74	0.17779782	4.31127751437582	21.2803486151116	27.1533126831055	NA	1
-7867530.4452	-642230.1365	3512	0.002530933633296	0.002530933633296	2	6.5	6.5	0.707106781186548	PER	Sea	1.75391394430523	0.925937689022777	3.32272107204981	-2127.76632455749	TRUE	0.74	0.17779782	4.18696160222999	21.4310604747322	27.9368334876166	NA	1
-7867530.4452	-442230.1365	3513	0.007668711656442	0.007668711656442	1	2	2	NA	PER	Sea	1.02676818086342	0.673759090968154	1.61199318563396	-2103.2385713065	TRUE	0.74	0.17779782	4.0633592606768	21.9543969554286	28.3678103855678	NA	1
-7867530.4452	1157769.8635	3521	0.06761940902291	0.06761940902291	1	5	5	NA	PAN	Sea	0.592959593417066	0.295646464006869	1.20300000103234	-445.696250972476	TRUE	0.788	0.099482169	4	27.9029676525355	47.1980448828803	NA	1
-7867530.4452	2357769.8635	3527	0.006134969325153	0.006134969325153	1	2	2	NA	CYM	Sea	0.082732000231743	0.061924000069499	0.116292000219226	-3906.69417367964	TRUE	0.91	0.063119295	4	27.9485593100664	60.1445629119873	NA	1
-7867530.4452	2757769.8635	3529	0.006501513114957	0.003105590062112	25	3.68	4	1.18039541397505	CUB	Sea	2.89342586517522	1.71013249195995	4.66818926229556	-533.274853107009	TRUE	0.775	0.28860802	4.00048738284134	27.3110861904534	58.8339819474654	NA	1
-7867530.4452	2957769.8635	3530	0.002676411284342	0.001022494887526	3	9	3	11.2694276695846	CUB	Sea	0.604764355335495	0.385718813258232	0.929930690904655	-760.467469879518	TRUE	0.775	0.28860802	4.0280748921324	26.8144304931633	56.9452632904053	NA	1
-7867530.4452	3157769.8635	3531	0.005576152616514	0.002300613496933	5	20.6	9	20.2682016962532	USA	Sea	3.35162028195201	2.14112173603929	5.36003187281498	-7.82396895273401	TRUE	0.92	0.05036092	4.06707634710152	26.1241770152452	54.2242025895552	NA	1
-7867530.4452	3357769.8635	3532	0.005469748847768	0.005469748847768	2	11	11	12.7279220613579	USA	Land	8.47282266136139	3.72343546777002	16.5156935895643	16.1836921144293	TRUE	0.92	0.05036092	4.09264397673838	25.5388605558928	51.8037869135539	5870.96434215	1
-7867530.4452	3557769.8635	3533	0.003787857690526	0.003088049051572	22	2.68181818181818	2	1.04135276655684	USA	Land	2.35339533450992	1.16094573073147	4.13234107531318	15.327374614738	TRUE	0.92	0.05036092	4.13702327328887	24.9566139422253	48.9053548177083	24707.2559094	1
-7867530.4452	3757769.8635	3534	0	0	1	2	2	NA	USA	Land	3.69653718813884	2.47481403573732	5.40179338041416	7.77981651376147	TRUE	0.92	0.05036092	4.20522093472705	24.4643127065904	46.3595581054688	NA	1
-7867530.4452	3957769.8635	3535	0.001022494887526	0.001022494887526	1	3	3	NA	USA	Land	8.19676915193215	6.23869234476334	11.4853075956687	55.1929331676482	TRUE	0.92	0.05036092	4.23141662243247	24.0927243668207	45.6972624460856	27164.039523	1
-7867530.4452	4157769.8635	3536	0.001533742331288	0.001533742331288	1	2	2	NA	USA	Land	NA	NA	NA	203.364827731981	TRUE	0.92	0.05036092	4.30597111088854	23.449677096935	44.4308214187622	39531.7869653	1
-7867530.4452	4357769.8635	3537	0.005359751262468	0.003067484662577	7	4.28571428571429	4	1.88982236504614	USA	Land	NA	NA	NA	650.893875932916	TRUE	0.92	0.05036092	4.77233652031291	20.540506822589	44.2719669342041	3017672.48742	1
-7867530.4452	4957769.8635	3540	0.005215924900005	0.001626696411972	15	5.26666666666667	4	3.34806269498106	CAN	Land	NA	NA	NA	207.176343167947	TRUE	0.92	0.072074993	NA	NA	NA	1056005.32158	1
-7867530.4452	5157769.8635	3541	0.007557597005614	0.002123953438757	6	25.3333333333333	7.5	43.2512042221562	CAN	Land	NA	NA	NA	165.850107654954	TRUE	0.92	0.072074993	NA	NA	NA	1056005.32158	1
-7867530.4452	5357769.8635	3542	0	0	2	6.5	6.5	4.94974746830583	CAN	Land	NA	NA	NA	347.682760238032	TRUE	0.92	0.072074993	8	2.04905669689178	NA	1056005.32158	1
-7667530.4452	-4042230.1365	3569	0.024758707507223	0.024758707507223	2	16	16	9.89949493661167	CHL	Sea	0.195965217248253	0.141633043716783	0.252389565110207	-3575.85940860215	TRUE	0.847	0.088980488	5	16.7442599158756	26.9710321426392	NA	1
-7667530.4452	-1242230.1365	3583	0.001869521473675	0.001869521473675	1	6	6	NA	PER	Sea	1.65342765900683	0.618210639059544	3.07510851266536	-1848.19078280696	TRUE	0.74	0.17779782	4.71264941225234	20.5787119551915	26.8767537203702	NA	1
-7667530.4452	-1042230.1365	3584	0.001519756838906	0.001519756838906	1	10	10	NA	PER	Sea	2.85546342356176	1.19292072788244	5.41426829303183	139.041022920204	TRUE	0.74	0.17779782	4.63062879409457	20.5950173584093	26.937618970871	NA	1
-7667530.4452	-842230.1365	3585	0.020632019940204	0.020632019940204	1	6	6	NA	PER	Land	2.9639772826975	1.62976136329499	6.20759090239351	1061.96370967742	TRUE	0.74	0.17779782	4.45912533906874	20.6727870141292	27.3227745691935	NA	1
-7667530.4452	1157769.8635	3595	0.009181178791846	0.003067484662577	97	4.14432989690722	3	2.43237577073	PAN	Land	1.13600344400981	0.621565518348381	2.26175862036902	-197.245059956088	TRUE	0.788	0.099482169	4	27.7915173981201	50.1660669326782	NA	1
-7667530.4452	2757769.8635	3603	0.067901234567901	0.067901234567901	1	2	2	NA	CUB	Land	3.93615787910667	2.50861132567228	6.33893524354648	-203.035058795487	TRUE	0.775	0.28860802	4	27.2131531091723	57.8831164042155	NA	1
-7667530.4452	3157769.8635	3605	0.00450390911772	0.002011855018084	4	11.25	7.5	8.61684396980704	BHS	Sea	0.814458518716055	0.553893012625031	1.21886899735469	-326.581013492556	TRUE	0.792	0.427934106	4.0371628167505	26.0637258909677	54.7630707422892	NA	1
-7667530.4452	3357769.8635	3606	0.012147194962152	0.003340006868668	72	4.41666666666667	4	2.74631635488826	BHS	Sea	0.556957357410175	0.360000000063227	0.824328358160026	-351.998432961321	TRUE	0.792	0.427934106	4.07642036101256	25.4842093109309	51.639689763387	NA	1
-7667530.4452	3957769.8635	3609	0.01019370375133	0.01019370375133	1	3	3	NA	USA	Sea	1.7631060609387	1.2866792933959	2.4641287867168	-49.8074461160133	TRUE	0.92	0.05036092	4.14641727910137	24.137344007805	46.990092754364	NA	1
-7667530.4452	4157769.8635	3610	0.00178936605317	0.001533742331288	4	2.75	2.5	0.957427107756338	USA	Land	4.36492855208261	2.68142856870379	6.63928576878139	66.8155241935484	TRUE	0.92	0.05036092	4.35605039552428	22.9847439096082	45.7208646138509	46101.6162051	1
-7667530.4452	4357769.8635	3611	0.004907975460123	0.006134969325153	3	3.33333333333333	3	1.52752523165195	USA	Land	NA	NA	NA	253.548906271632	TRUE	0.92	0.05036092	4.79495818433813	20.4733685341965	43.7627201080322	25274.7157276	1
-7667530.4452	4557769.8635	3612	0.001150306748466	0.001150306748466	2	4	4	0	USA	Land	NA	NA	NA	603.558746119584	TRUE	0.92	0.05036092	5.51664742909032	15.8997995526959	45.8441530863444	30337.1527752	1
-7667530.4452	4957769.8635	3614	0.011793674666568	0.013184572941468	10	6.7	6.5	3.74314187696795	USA	Land	NA	NA	NA	278.668053086106	TRUE	0.92	0.05036092	5.99936709933811	11.6002855936686	50.6416664123535	1056005.32158	1
-7667530.4452	5157769.8635	3615	0.007919636164355	0	9	3.44444444444444	2	2.35112266327765	CAN	Land	NA	NA	NA	278.079755918067	TRUE	0.92	0.072074993	NA	NA	NA	1056005.32158	1
-7667530.4452	5357769.8635	3616	0.012867459100205	0.012867459100205	1	4	4	NA	CAN	Land	NA	NA	NA	297.518071579939	TRUE	0.92	0.072074993	7.55770517587662	2.02283762097359	NA	1056005.32158	1
-7667530.4452	5557769.8635	3617	0.005802438402906	0.004352423839192	12	3.08333333333333	3	1.37895436890245	CAN	Land	NA	NA	NA	286.999789254805	TRUE	0.92	0.072074993	7.33656897740375	1.97088961489923	0	NA	1
-7467530.4452	-4042230.1365	3643	0.002726653033402	0.002726653033402	1	10	10	NA	CHL	Sea	0.242273043005363	0.172495652463125	0.324203477605529	-3885.52749665328	FALSE	0.847	0.088980488	5	16.2169210700958	27.4596784909566	NA	1
-7467530.4452	-1642230.1365	3655	0.00013633265167	0	3	4.33333333333333	5	2.08166599946613	PER	Sea	3.45601860756098	1.07636046984861	7.03897674721341	-1762.98489293963	TRUE	0.74	0.17779782	4.80398539765665	19.8465367162041	26.8868514166938	NA	1
-7467530.4452	-1442230.1365	3656	0.001912322482602	0.001551800522002	6	3.66666666666667	3.5	1.63299316185545	PER	Land	4.00744444635179	1.03533332884312	8.40114665561252	1033.65074959524	TRUE	0.74	0.17779782	4.75676212856351	19.905038914799	26.9950125558036	NA	1
-7467530.4452	1157769.8635	3669	0.098032484399252	0.098032484399252	2	3	3	1.4142135623731	PAN	Sea	0.945488569651331	0.497282855979034	1.82093142603125	-787.243339851553	TRUE	0.788	0.099482169	4	27.632246853948	54.6791591644287	NA	1
-7467530.4452	3157769.8635	3679	0.010691344151368	0.004603525970508	42	3.23809523809524	3	1.98542891857364	BHS	Sea	0.623749998138576	0.435696722588456	0.903629099079942	-1342.63326382453	TRUE	0.792	0.427934106	4.00081152568484	26.0081013159902	54.918451944987	NA	1
-7467530.4452	3557769.8635	3681	0.005249241269717	0.005249241269717	1	3	3	NA	USA	Sea	0.095320000093092	0.058218181810596	0.15907272731716	-1595.62611375735	FALSE	0.92	0.05036092	4.03856233224566	24.880774958479	49.810920715332	NA	1
-7467530.4452	3757769.8635	3682	0.001533742331288	0.001533742331288	1	2	2	NA	USA	Sea	0.11461454548619	0.064565454863689	0.19006909080527	-1569.39482701448	FALSE	0.92	0.05036092	4.07467178730402	24.3620741348371	45.9721755981445	NA	1
-7467530.4452	4157769.8635	3684	0.003067484662577	0.003067484662577	1	2	2	NA	USA	Land	5.24823382475393	3.62556834845877	7.01160797240923	-1.63254773479885	TRUE	0.92	0.05036092	4.37737555944808	22.5143799313931	45.3637762069702	NA	1
-7467530.4452	4557769.8635	3686	0.001192910702113	0.001533742331288	3	3.33333333333333	3	0.577350269189626	USA	Land	33.2983187581157	22.1587693874653	46.4435279971951	104.686814202416	TRUE	0.92	0.05036092	5.2508324799888	17.698882466201	46.2927963256836	NA	1
-7467530.4452	4757769.8635	3687	0.008997955010225	0.008997955010225	1	6	6	NA	USA	Land	NA	NA	NA	323.474842459268	TRUE	0.92	0.05036092	5.61855654675489	14.657149562826	47.0435314178467	71075.5265484	1
-7467530.4452	5157769.8635	3689	0	0	2	2.5	2.5	0.707106781186548	CAN	Land	NA	NA	NA	217.26689266572	TRUE	0.92	0.072074993	6	11.7732400894165	49.1325969696045	1056005.32158	1
-7267530.4452	-5642230.1365	3709	0	0	1	3	3	NA	CHL	Sea	3.29255555787434	0.725465277002917	8.17161111895823	-262.554010562799	TRUE	0.847	0.088980488	6.00054154297557	8.16666750106441	25.9702767690023	NA	1
-7267530.4452	-5442230.1365	3710	0.003278568486086	0.003278568486086	1	10	10	NA	CHL	Sea	3.66259618713742	1.31640380972908	7.44116952669053	-488.705503015647	TRUE	0.847	0.088980488	6.0074185548041	9.5436142439905	26.6743016924177	NA	1
-7267530.4452	-1642230.1365	3729	0	0	1	2	2	NA	PER	Land	15.4524002075195	11.5727999687195	23.1921998977661	3375.59084004411	TRUE	0.74	0.17779782	4.69283451277464	19.2904315153671	27.3479401270549	NA	1
-7267530.4452	2557769.8635	3750	0.044238683127572	0.044238683127572	1	3	3	NA	CUB	Land	0.481369485971281	0.22005762675051	0.943538966951734	-1011.22602409639	TRUE	0.775	0.28860802	4	27.3406568173095	57.3819484710693	NA	1
-7267530.4452	2957769.8635	3752	0.002558593197817	0.002558593197817	2	2.5	2.5	0.707106781186548	BHS	Sea	0.257619047831921	0.199695238527798	0.349308571262019	-1708.12318542463	FALSE	0.792	0.427934106	4	26.3671246017602	54.8136887983842	NA	1
-7267530.4452	3157769.8635	3753	0	0	1	2	2	NA	BHS	Sea	0.081198000118136	0.059850000135601	0.11338200058043	-4398.72870327464	FALSE	0.792	0.427934106	4	25.8860270813423	52.6333376566569	NA	1
-7267530.4452	4157769.8635	3758	0.010195722521705	0.006926808389214	5	2.8	3	0.836660026534076	USA	Sea	1.37489260415691	0.959399651132629	1.84430104911222	-1719.66270344536	TRUE	0.92	0.05036092	4.3510312983959	22.1692329871023	44.3112347920736	NA	1
-7267530.4452	4357769.8635	3759	0.004864169061711	0.003306862189823	11	4	3	2.5298221281347	USA	Sea	5.04407634634439	3.26622138294669	6.9326202374037	-323.416498612476	TRUE	0.92	0.05036092	4.62909954512237	20.5463529627145	43.1463687896728	NA	1
-7267530.4452	4557769.8635	3760	0.011571807156667	0.004310000538414	6	5	3	5.01996015920445	USA	Sea	9.83673658472736	6.51126829480253	14.6154097150012	-7.56554250474703	TRUE	0.92	0.05036092	5.01568800890327	18.3707090748583	46.2117309570312	1285.75196796	1
-7267530.4452	4757769.8635	3761	0.002556237218814	0.002965235173824	4	4	4.5	1.4142135623731	USA	Land	16.1660832564036	12.4696665803591	20.9675831794739	192.096385542169	TRUE	0.92	0.05036092	5.47832406051252	15.2845792478062	46.7534399032593	28618.7422526	1
-7267530.4452	5157769.8635	3763	0.00275742255548	0.002428425357873	4	3.25	3	1.5	CAN	Land	NA	NA	NA	214.673950555072	TRUE	0.92	0.072074993	6.08082522626991	10.2225023362695	49.1325969696045	1056005.32158	1
-7267530.4452	5357769.8635	3764	0.003067484662577	0.003067484662577	1	2	2	NA	CAN	Land	NA	NA	NA	378.205434878199	TRUE	0.92	0.072074993	7	5.27460776318561	47.6235275268555	1056005.32158	1
-7067530.4452	-5842230.1365	3782	0.004625117061331	0.004672897196262	3	2	2	0	CHL	Land	3.27235210940272	0.837907446761966	8.66514487816414	87.7544367888089	TRUE	0.847	0.088980488	6.01932056119844	7.00269014425359	26.1518454551697	NA	1
-7067530.4452	-5042230.1365	3786	0.000613496932515	0.000613496932515	1	5	5	NA	CHL	Land	5.65288089021751	0.880390581290478	15.4293711826081	218.583114528632	TRUE	0.847	0.088980488	5.78958238166884	11.9374137993912	27.7350496564593	NA	1
-7067530.4452	-4842230.1365	3787	0.000914236601539	0.000384026392657	4	4	4.5	1.4142135623731	CHL	Land	6.49528513417756	1.17346694018723	15.4298181681594	149.731927710843	TRUE	0.847	0.088980488	5.50357961184995	12.7513597311083	28.5743661608015	3114.12340398	1
-7067530.4452	-4642230.1365	3788	0	0	2	3	3	1.4142135623731	CHL	Land	3.45291870590148	1.06631300943654	7.44150815310517	-40.9465809117569	TRUE	0.847	0.088980488	5.25325800236482	13.5323630407994	28.6818093193902	NA	1
-7067530.4452	-4442230.1365	3789	0.010477063917267	0.001552156931158	19	4.94736842105263	5	1.12909423927748	CHL	Land	3.35147809507362	1.11036653407066	6.85027490431569	-279.627573781743	TRUE	0.847	0.088980488	5.07677702608335	14.3307824872219	28.8110246658325	NA	1
-7067530.4452	-4042230.1365	3791	0.004907975460123	0.004907975460123	1	5	5	NA	CHL	Sea	0.950117754169564	0.515702899221493	1.89888587032539	-3842.78960573477	FALSE	0.847	0.088980488	5	15.5113722626415	28.5285716586643	NA	1
-7067530.4452	-2442230.1365	3799	0.002847614846893	0.002847614846893	1	6	6	NA	PER	Sea	0.267656249646097	0.181164583470672	0.466595833438138	-4541.55091992219	FALSE	0.74	0.17779782	4.96121517551258	19.5158419171241	26.8839349746704	NA	1
-7067530.4452	4557769.8635	3834	0.003069847901916	0.001540832049307	3	2.66666666666667	2	1.15470053837925	USA	Sea	0.752222222276032	0.388565971904124	1.56394964963612	-1178.83187677149	TRUE	0.92	0.05036092	4.92612695332635	18.3761543006538	45.8094621138139	NA	1
-7067530.4452	4757769.8635	3835	0.018466621251612	0.003067484662577	11	4.09090909090909	4	1.86839746598766	USA	Sea	5.21182324886322	2.73340929081274	8.9517813932064	5.44054878048781	TRUE	0.92	0.05036092	5.37524314425822	15.4411625631394	46.7373169793023	NA	1
-7067530.4452	4957769.8635	3836	0.007688568720117	0.007688568720117	2	7	7	7.07106781186548	USA	Land	NA	NA	NA	285.920847091694	TRUE	0.92	0.05036092	5.76780233908922	12.3918862549464	47.712619304657	34795.0761221	1
-7067530.4452	5157769.8635	3837	0.005782923960838	0.003067484662577	10	3.4	3	2.11869981094276	USA	Land	NA	NA	NA	259.169692137863	TRUE	0.92	0.05036092	6.0491917331326	9.97491128359424	48.8825969696045	1056005.32158	1
-7067530.4452	5357769.8635	3838	0.009720334547083	0.002556237218814	9	4.66666666666667	4	2	CAN	Land	NA	NA	NA	323.715313750883	TRUE	0.92	0.072074993	6.60786989805534	6.72095546020182	47.1235275268555	1056005.32158	1
-6867530.4452	-4042230.1365	3865	0.042515227788698	0.014972246567339	10	4.7	5	2.21359436211787	CHL	Land	2.73318243671108	1.05601351808857	7.39643244243957	579.416010709505	TRUE	0.847	0.088980488	5	15.1463759400739	29.2063116346087	15095.0590527	1
-6867530.4452	-3642230.1365	3867	0.097430057539448	0.097504896544726	3	7	2	8.66025403784439	CHL	Land	1.46828846232249	0.551658655301883	3.86771634192421	304.84961042326	TRUE	0.847	0.088980488	5	16.2525521990633	28.6803719997406	9453.09423369	1
-6867530.4452	-2642230.1365	3872	0.134163285677486	0.134163285677486	1	3	3	NA	CHL	Sea	0.817717999309301	0.423931999325752	1.55730600142479	-3666.19387000739	FALSE	0.847	0.088980488	5	19.2529263632361	27.3417278925578	NA	1
-6867530.4452	-2442230.1365	3873	0.121134775328116	0.13687249020311	4	3.75	4	1.5	CHL	Sea	0.927919586663394	0.474861855267249	1.71763711159991	-3230.79326350629	FALSE	0.847	0.088980488	4.97977794866797	19.56049961156	27.3779473985944	NA	1
-6867530.4452	-2242230.1365	3874	0	0	1	8	8	NA	PER	Sea	1.98437755235604	0.977690475530365	3.60427551691224	-139.293274106527	TRUE	0.74	0.17779782	4.94036423011631	19.7408421271588	27.3866106669108	NA	1
-6867530.4452	-2042230.1365	3875	0.200631911532385	0.200631911532385	1	2	2	NA	PER	Land	5.44899988174438	1.98000001907349	14.289999961853	3629.92577489445	TRUE	0.74	0.17779782	4.88274783641365	19.7436833199887	27.7996129989624	NA	1
-6867530.4452	1357769.8635	3892	0.021505376344086	0.021505376344086	1	3	3	NA	VEN	Land	12.7096193168651	6.93348293649879	20.4238181547685	163.690952290839	TRUE	0.767	0.086759548	3.93062261759777	27.1003921035834	53.6305885314941	NA	1
-6867530.4452	2757769.8635	3899	0.042327941091244	0.049831794417128	3	4	4	1	TCA	Sea	0.158461846949824	0.118570280579259	0.204138554662586	-3954.67521316794	TRUE	0.91	0.063119295	4	26.6711286532568	53.6381534576416	NA	1
-6867530.4452	4957769.8635	3910	0.002894569770521	0	5	2.2	2	0.447213595499958	USA	Land	5.91332776811388	3.13956666456329	12.2022611445851	97.583325427695	TRUE	0.92	0.05036092	5.71038092739823	12.3273588728477	47.1183212280273	13040.4152213	1
-6867530.4452	5157769.8635	3911	0	0	1	9	9	NA	USA	Land	8.03866688410441	5.17333316802979	11.5263334910075	405.891932750011	TRUE	0.92	0.05036092	6.04952173484413	9.48643681496333	49.1302630106608	24451.8569178	1
-6867530.4452	5357769.8635	3912	0.000680579854646	0.000921187790374	11	3.27272727272727	3	1.79392915639994	CAN	Land	13.341816308547	10.391163266435	17.6464081199802	404.409154867646	TRUE	0.92	0.072074993	6.2377002918359	7.22879261119598	47.1235275268555	NA	1
-6867530.4452	5557769.8635	3913	0.009969325153374	0.009969325153374	2	2	2	0	CAN	Land	NA	NA	NA	422.217007402432	TRUE	0.92	0.072074993	6.82848030463675	4.67046250293798	NA	87890.4670336	1
-6667530.4452	-6042230.1365	3929	0.000924925833117	0.000924925833117	2	5	5	0	CHL	Sea	1.39857952817688	0.429626773426852	3.29619212694994	-260.246805403432	TRUE	0.847	0.088980488	6.38052937102359	5.47465051063935	26.8613781176115	NA	1
-6667530.4452	-2442230.1365	3947	0.003740807865037	0.003971888123369	4	5	4.5	1.4142135623731	CHL	Land	5.93899989128113	2.76549994945526	10.2699999809265	3054.1234889306	TRUE	0.847	0.088980488	5	19.656871378633	27.323742389679	NA	1
-6667530.4452	1557769.8635	3967	0.00501123481675	0.00229944270126	77	3.41558441558442	3	2.04778859768448	CUW	Sea	0.454539647974107	0.301508808303378	0.685116741986789	-1269.7145473084	TRUE	0.924	0.065805871	3.95474838917506	27.0422328939714	53.5902948379517	19.9034239211	1
-6667530.4452	3357769.8635	3976	0	0	1	2	2	NA	NA	Sea	0.052792381154639	0.038952380780663	0.073281904870556	-5356.91764213251	FALSE	NA	NA	4	24.9162818437991	44.6783611591046	NA	1
-6667530.4452	4757769.8635	3983	0.001278118609407	0.001533742331288	3	2.66666666666667	2	1.15470053837925	USA	Sea	1.32528639760017	0.742231998825073	2.9851375992775	-582.535491559735	TRUE	0.92	0.05036092	5.25245305198524	15.5861684686608	46.0146650586809	NA	1
-6667530.4452	4957769.8635	3984	0.001301822988523	0.000766871165644	6	2.16666666666667	2	0.408248290463863	USA	Sea	1.2560770472401	0.675295344660026	2.82826806128886	-161.803291907789	TRUE	0.92	0.05036092	5.64467433067009	12.5894385659907	46.9119284947713	NA	1
-6667530.4452	5357769.8635	3986	0.004252746468826	0.004252746468826	2	4.5	4.5	0.707106781186548	USA	Land	7.82158000946045	4.65321996688843	12.6964200782776	299.274690000879	TRUE	0.92	0.05036092	6.03341514664397	6.84307908839697	47.9633038838704	54888.6297145	1
-6667530.4452	5557769.8635	3987	0.000792433537832	0.000766871165644	4	3.5	3	1.91485421551268	CAN	Land	9.71820000012716	2.11798332730929	25.4798500160376	315.966080349272	TRUE	0.92	0.072074993	6.27868542869886	5.20804984512783	NA	NA	1
-6467530.4452	-6042230.1365	4003	0.002338116530763	0.002338116530763	1	4	4	NA	CHL	Land	1.18777178789942	0.415930270877107	2.61035023395875	-348.691882682244	TRUE	0.847	0.088980488	6.44751540928901	5.25182641271544	26.5477674383866	NA	1
-6467530.4452	-5242230.1365	4007	0.000972316897675	0.000771604938272	5	2.6	2	0.894427190999916	ARG	Land	1.80572625911436	1.07056983456265	3.02317318836404	117.863318947432	TRUE	0.827	0.031054587	5.93935185001908	10.5539436682523	27.5647765568324	NA	1
-6467530.4452	557769.8635	4036	0.004053254623042	0.004053254623042	1	5	5	NA	VEN	Land	NA	NA	NA	264.977093559423	TRUE	0.767	0.086759548	NA	NA	NA	934561.218474	1
-6467530.4452	1357769.8635	4040	0.004059315588661	0.003053435114504	3	4.66666666666667	3	3.78593889720018	VEN	Sea	0.40644557738588	0.22577550948984	0.753173463097235	-240.176412456107	TRUE	0.767	0.086759548	3.9702745174027	26.9954204417771	52.8248743329729	NA	1
-6467530.4452	2157769.8635	4044	0.007696096480302	0.004311520109066	45	13.5555555555556	4	27.5050041360705	PRI	Sea	0.146060000240803	0.093910000123084	0.221375999897718	-3862.98642284876	TRUE	0.92	0.049312466	4	27.0523117900735	53.9670594533285	NA	1
-6467530.4452	2357769.8635	4045	0.012715492752061	0.001533742331288	5	2.8	2	1.78885438199983	PRI	Land	0.100102803948396	0.07365654224408	0.135299065507182	-3241.75594841678	TRUE	0.92	0.049312466	4	27.0151557199286	54.0680004119873	NA	1
-6467530.4452	4557769.8635	4056	0	0	1	2	2	NA	USA	Sea	0.302141666933894	0.133453333539267	0.634803333530823	-4436.88161852431	TRUE	0.92	0.05036092	4.81919302635868	18.5470662838442	44.2951993942261	NA	1
